Country,NHS_Region,Date,cases_new,cases_new_smoothed
England,North West,2021-06-04,1755.0,1758.5714285714287
England,North West,2021-06-05,1373.0,1841.7142857142858
England,North West,2021-06-06,1664.0,1898.857142857143
England,North West,2021-06-07,2329.0,1950.142857142857
England,North West,2021-06-08,2176.0,1995.2857142857142
England,North West,2021-06-09,2179.0,2031.2857142857142
England,North West,2021-06-10,2175.0,2064.4285714285716
England,North West,2021-06-11,2071.0,2113.5714285714284
England,North West,2021-06-12,1625.0,2197.285714285714
England,North West,2021-06-13,1896.0,2279.4285714285716
England,North West,2021-06-14,2673.0,2355.1428571428573
England,North West,2021-06-15,2762.0,2401.8571428571427
England,North West,2021-06-16,2754.0,2441.0
England,North West,2021-06-17,2705.0,2495.1428571428573
England,North West,2021-06-18,2398.0,2607.1428571428573
England,North West,2021-06-19,1899.0,2703.8571428571427
England,North West,2021-06-20,2275.0,2816.1428571428573
England,North West,2021-06-21,3457.0,2943.4285714285716
England,North West,2021-06-22,3439.0,3066.4285714285716
England,North West,2021-06-23,3540.0,3198.5714285714284
England,North West,2021-06-24,3596.0,3323.4285714285716
England,North West,2021-06-25,3259.0,3558.4285714285716
England,North West,2021-06-26,2824.0,3738.714285714286
England,North West,2021-06-27,3149.0,3907.5714285714284
England,North West,2021-06-28,5102.0,4057.4285714285716
England,North West,2021-06-29,4701.0,4173.714285714285
England,North West,2021-06-30,4722.0,4254.857142857143
England,North West,2021-07-01,4645.0,4328.285714285715
England,North West,2021-07-02,4073.0,4290.714285714285
England,North West,2021-07-03,3392.0,4339.857142857143
England,North West,2021-07-04,3663.0,4442.857142857143
England,North West,2021-07-05,4839.0,4451.571428571428
England,North West,2021-07-06,5045.0,4507.857142857143
England,North West,2021-07-07,5443.0,4550.428571428572
England,North West,2021-07-08,4706.0,4590.571428571428
England,North West,2021-07-09,4467.0,4704.714285714285
England,North West,2021-07-10,3690.0,4837.714285714285
England,North West,2021-07-11,3944.0,5021.142857142857
England,North West,2021-07-12,5638.0,5390.0
England,North West,2021-07-13,5976.0,5688.142857142857
England,North West,2021-07-14,6727.0,5806.571428571428
England,North West,2021-07-15,7288.0,5843.142857142857
England,North West,2021-07-16,6554.0,5852.571428571428
England,North West,2021-07-17,4519.0,5685.285714285715
England,North West,2021-07-18,4200.0,5304.571428571428
England,North West,2021-07-19,5704.0,4780.571428571428
England,North West,2021-07-20,4805.0,4293.857142857143
England,North West,2021-07-21,4062.0,4032.285714285714
England,North West,2021-07-22,3620.0,3808.0
England,North West,2021-07-23,3147.0,3482.285714285714
England,North West,2021-07-24,2688.0,3249.1428571428573
England,North West,2021-07-25,2630.0,3142.0
England,North West,2021-07-26,3424.0,3073.5714285714284
England,North West,2021-07-27,3173.0,2995.5714285714284
England,North West,2021-07-28,3312.0,2915.1428571428573
England,North West,2021-07-29,3141.0,2864.1428571428573
England,North West,2021-07-30,2601.0,2851.1428571428573
England,North West,2021-07-31,2125.0,2853.4285714285716
England,North West,2021-08-01,2273.0,2862.4285714285716
England,North West,2021-08-02,3333.0,2893.285714285714
England,North West,2021-08-03,3189.0,2928.1428571428573
England,North West,2021-08-04,3375.0,2952.285714285714
England,North West,2021-08-05,3357.0,2974.5714285714284
England,North West,2021-08-06,2845.0,2983.714285714286
England,North West,2021-08-07,2294.0,3011.8571428571427
England,North West,2021-08-08,2429.0,3026.285714285714
England,North West,2021-08-09,3397.0,2997.8571428571427
England,North West,2021-08-10,3386.0,2988.1428571428573
England,North West,2021-08-11,3476.0,3008.8571428571427
England,North West,2021-08-12,3158.0,3025.714285714286
England,North West,2021-08-13,2777.0,3036.5714285714284
England,North West,2021-08-14,2439.0,3010.285714285714
England,North West,2021-08-15,2547.0,2991.0
England,North West,2021-08-16,3473.0,3009.714285714286
England,North West,2021-08-17,3202.0,3026.285714285714
England,North West,2021-08-18,3341.0,3039.8571428571427
England,North West,2021-08-19,3289.0,3052.0
England,North West,2021-08-20,2893.0,3067.4285714285716
England,North West,2021-08-21,2534.0,3092.1428571428573
England,North West,2021-08-22,2632.0,3116.0
England,North West,2021-08-23,3581.0,3125.8571428571427
England,North West,2021-08-24,3375.0,3118.0
England,North West,2021-08-25,3508.0,3095.714285714286
England,North West,2021-08-26,3358.0,3061.8571428571427
England,North West,2021-08-27,2838.0,2996.714285714286
England,North West,2021-08-28,2378.0,3103.4285714285716
England,North West,2021-08-29,2395.0,3188.0
England,North West,2021-08-30,3125.0,3289.8571428571427
England,North West,2021-08-31,4122.0,3396.5714285714284
England,North West,2021-09-01,4100.0,3478.1428571428573
England,North West,2021-09-02,4071.0,3573.714285714286
England,North West,2021-09-03,3585.0,3750.5714285714284
England,North West,2021-09-04,2949.0,3704.5714285714284
England,North West,2021-09-05,3064.0,3640.5714285714284
England,North West,2021-09-06,4363.0,3543.5714285714284
England,North West,2021-09-07,3800.0,3441.1428571428573
England,North West,2021-09-08,3652.0,3349.285714285714
England,North West,2021-09-09,3392.0,3263.0
England,North West,2021-09-10,2868.0,3145.1428571428573
England,North West,2021-09-11,2306.0,3035.714285714286
England,South East,2020-01-30,0.0,929.2857142857143
England,South East,2020-01-31,0.0,495.85714285714283
England,South East,2020-02-01,0.0,112.85714285714286
England,South East,2020-02-02,0.0,0.14285714285714285
England,South East,2020-02-03,0.0,0.14285714285714285
England,South East,2020-02-04,0.0,0.14285714285714285
England,South East,2020-02-05,1.0,0.7142857142857143
England,South East,2020-02-06,0.0,0.8571428571428571
England,South East,2020-02-07,0.0,0.8571428571428571
England,South East,2020-02-08,4.0,0.8571428571428571
England,South East,2020-02-09,1.0,0.7142857142857143
England,South East,2020-02-10,0.0,0.7142857142857143
England,South East,2020-02-11,0.0,0.7142857142857143
England,South East,2020-02-12,0.0,0.14285714285714285
England,South East,2020-02-13,0.0,0.0
England,South East,2020-02-14,0.0,0.0
England,South East,2020-02-15,0.0,0.0
England,South East,2020-02-16,0.0,0.0
England,South East,2020-02-17,0.0,0.0
England,South East,2020-02-18,0.0,0.0
England,South East,2020-02-19,0.0,0.0
England,South East,2020-02-20,0.0,0.14285714285714285
England,South East,2020-02-21,0.0,0.2857142857142857
England,South East,2020-02-22,0.0,0.42857142857142855
England,South East,2020-02-23,1.0,0.42857142857142855
England,South East,2020-02-24,1.0,0.7142857142857143
England,South East,2020-02-25,1.0,1.0
England,South East,2020-02-26,0.0,1.2857142857142858
England,South East,2020-02-27,2.0,1.1428571428571428
England,South East,2020-02-28,2.0,1.1428571428571428
England,South East,2020-02-29,2.0,2.2857142857142856
England,South East,2020-03-01,0.0,3.2857142857142856
England,South East,2020-03-02,1.0,3.7142857142857144
England,South East,2020-03-03,9.0,5.714285714285714
England,South East,2020-03-04,7.0,6.0
England,South East,2020-03-05,5.0,7.428571428571429
England,South East,2020-03-06,16.0,10.714285714285714
England,South East,2020-03-07,4.0,14.571428571428571
England,South East,2020-03-08,10.0,20.714285714285715
England,South East,2020-03-09,24.0,32.285714285714285
England,South East,2020-03-10,36.0,37.714285714285715
England,South East,2020-03-11,50.0,43.0
England,South East,2020-03-12,86.0,49.142857142857146
England,South East,2020-03-13,54.0,56.857142857142854
England,South East,2020-03-14,41.0,64.42857142857143
England,South East,2020-03-15,53.0,74.71428571428571
England,South East,2020-03-16,78.0,80.42857142857143
England,South East,2020-03-17,89.0,91.0
England,South East,2020-03-18,122.0,103.42857142857143
England,South East,2020-03-19,126.0,120.14285714285714
England,South East,2020-03-20,128.0,149.0
England,South East,2020-03-21,128.0,170.28571428571428
England,South East,2020-03-22,170.0,196.71428571428572
England,South East,2020-03-23,280.0,224.57142857142858
England,South East,2020-03-24,238.0,253.42857142857142
England,South East,2020-03-25,307.0,283.42857142857144
England,South East,2020-03-26,321.0,301.14285714285717
England,South East,2020-03-27,330.0,329.2857142857143
England,South East,2020-03-28,338.0,362.2857142857143
England,South East,2020-03-29,294.0,396.42857142857144
England,South East,2020-03-30,477.0,419.85714285714283
England,South East,2020-03-31,469.0,446.42857142857144
England,South East,2020-04-01,546.0,463.0
England,South East,2020-04-02,485.0,481.2857142857143
England,South East,2020-04-03,516.0,498.0
England,South East,2020-04-04,454.0,533.4285714285714
England,South East,2020-04-05,422.0,536.1428571428571
England,South East,2020-04-06,594.0,541.2857142857143
England,South East,2020-04-07,717.0,549.7142857142857
England,South East,2020-04-08,565.0,539.4285714285714
England,South East,2020-04-09,521.0,548.1428571428571
England,South East,2020-04-10,575.0,545.8571428571429
England,South East,2020-04-11,382.0,522.4285714285714
England,South East,2020-04-12,483.0,543.4285714285714
England,South East,2020-04-13,578.0,562.5714285714286
England,South East,2020-04-14,553.0,581.1428571428571
England,South East,2020-04-15,712.0,600.7142857142857
England,South East,2020-04-16,655.0,591.0
England,South East,2020-04-17,705.0,578.2857142857143
England,South East,2020-04-18,519.0,589.5714285714286
England,South East,2020-04-19,415.0,586.8571428571429
England,South East,2020-04-20,489.0,590.2857142857143
England,South East,2020-04-21,632.0,583.7142857142857
England,South East,2020-04-22,693.0,583.1428571428571
England,South East,2020-04-23,679.0,595.5714285714286
England,South East,2020-04-24,659.0,604.8571428571429
England,South East,2020-04-25,515.0,608.7142857142857
England,South East,2020-04-26,502.0,608.0
England,South East,2020-04-27,554.0,603.8571428571429
England,South East,2020-04-28,659.0,584.5714285714286
England,South East,2020-04-29,688.0,570.0
England,South East,2020-04-30,650.0,550.1428571428571
England,South East,2020-05-01,524.0,540.7142857142857
England,South East,2020-05-02,413.0,513.8571428571429
England,South East,2020-05-03,363.0,479.2857142857143
England,South East,2020-05-04,488.0,446.57142857142856
England,South East,2020-05-05,471.0,421.85714285714283
England,South East,2020-05-06,446.0,397.85714285714283
England,South East,2020-05-07,421.0,390.0
England,South East,2020-05-08,351.0,388.2857142857143
England,South East,2020-05-09,245.0,379.7142857142857
England,South East,2020-05-10,308.0,385.2857142857143
England,South East,2020-05-11,476.0,367.2857142857143
England,South East,2020-05-12,411.0,354.57142857142856
England,South East,2020-05-13,485.0,347.0
England,South East,2020-05-14,295.0,334.57142857142856
England,South East,2020-05-15,262.0,317.7142857142857
England,South East,2020-05-16,192.0,314.0
England,South East,2020-05-17,221.0,293.14285714285717
England,South East,2020-05-18,358.0,294.2857142857143
England,South East,2020-05-19,385.0,292.14285714285717
England,South East,2020-05-20,339.0,282.0
England,South East,2020-05-21,303.0,271.85714285714283
England,South East,2020-05-22,247.0,247.0
England,South East,2020-05-23,121.0,217.71428571428572
England,South East,2020-05-24,150.0,198.0
England,South East,2020-05-25,184.0,183.42857142857142
England,South East,2020-05-26,180.0,171.42857142857142
England,South East,2020-05-27,201.0,172.85714285714286
England,South East,2020-05-28,201.0,170.57142857142858
England,South East,2020-05-29,163.0,170.57142857142858
England,South East,2020-05-30,131.0,176.14285714285714
England,South East,2020-05-31,134.0,166.71428571428572
England,South East,2020-06-01,184.0,161.0
England,South East,2020-06-02,219.0,157.85714285714286
England,South East,2020-06-03,135.0,151.28571428571428
England,South East,2020-06-04,161.0,140.85714285714286
England,South East,2020-06-05,141.0,132.0
England,South East,2020-06-06,85.0,116.57142857142857
England,South East,2020-06-07,61.0,115.14285714285714
England,South East,2020-06-08,122.0,105.57142857142857
England,South East,2020-06-09,111.0,98.14285714285714
England,South East,2020-06-10,125.0,95.57142857142857
England,South East,2020-06-11,94.0,97.0
England,South East,2020-06-12,89.0,93.42857142857143
England,South East,2020-06-13,67.0,91.42857142857143
England,South East,2020-06-14,71.0,85.0
England,South East,2020-06-15,97.0,82.0
England,South East,2020-06-16,97.0,80.71428571428571
England,South East,2020-06-17,80.0,80.42857142857143
England,South East,2020-06-18,73.0,79.71428571428571
England,South East,2020-06-19,80.0,77.14285714285714
England,South East,2020-06-20,65.0,71.71428571428571
England,South East,2020-06-21,66.0,66.57142857142857
England,South East,2020-06-22,79.0,65.14285714285714
England,South East,2020-06-23,59.0,63.0
England,South East,2020-06-24,44.0,61.42857142857143
England,South East,2020-06-25,63.0,58.42857142857143
England,South East,2020-06-26,65.0,58.857142857142854
England,South East,2020-06-27,54.0,58.857142857142854
England,South East,2020-06-28,45.0,62.285714285714285
England,South East,2020-06-29,82.0,62.0
England,South East,2020-06-30,59.0,62.0
England,South East,2020-07-01,68.0,58.57142857142857
England,South East,2020-07-02,61.0,60.42857142857143
England,South East,2020-07-03,65.0,55.142857142857146
England,South East,2020-07-04,30.0,54.42857142857143
England,South East,2020-07-05,58.0,56.42857142857143
England,South East,2020-07-06,45.0,59.857142857142854
England,South East,2020-07-07,54.0,61.42857142857143
England,South East,2020-07-08,82.0,61.857142857142854
England,South East,2020-07-09,85.0,58.0
England,South East,2020-07-10,76.0,61.42857142857143
England,South East,2020-07-11,33.0,62.42857142857143
England,South East,2020-07-12,31.0,59.714285714285715
England,South East,2020-07-13,69.0,56.714285714285715
England,South East,2020-07-14,61.0,53.0
England,South East,2020-07-15,63.0,56.142857142857146
England,South East,2020-07-16,64.0,58.285714285714285
England,South East,2020-07-17,50.0,60.857142857142854
England,South East,2020-07-18,55.0,63.142857142857146
England,South East,2020-07-19,46.0,65.14285714285714
England,South East,2020-07-20,87.0,66.85714285714286
England,South East,2020-07-21,77.0,69.0
England,South East,2020-07-22,77.0,68.0
England,South East,2020-07-23,76.0,66.71428571428571
